request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
39,phase1-prefix-A,,,,0,system-prompt-A,512,true,503,390,0,0,0,0,0,,0,1013,2171405,1776954357404658,1776954362355954,1776954369631729,391,ok,,length
98,phase1-prefix-A,,,,0,system-prompt-A,512,true,530,226,0,0,0,0,0,,0,1052,5832409,1776954361065515,1776954361139412,1776954369675079,227,ok,,length
178,phase1-prefix-A,,,,0,system-prompt-A,512,true,491,201,0,0,0,0,0,,0,998,10080876,1776954365314093,1776954366888749,1776954369705560,202,ok,,length
170,phase1-prefix-A,,,,0,system-prompt-A,512,true,566,335,0,0,0,0,0,,0,1093,9758837,1776954364991903,1776954365079761,1776954369764182,336,ok,,length
163,phase1-prefix-A,,,,0,system-prompt-A,512,true,559,209,0,0,0,0,0,,0,1067,9378733,1776954364611997,1776954366615375,1776954369788777,210,ok,,length
240,phase1-prefix-A,,,,0,system-prompt-A,512,true,692,121,0,0,0,0,0,,0,1215,12796079,1776954368028845,1776954368137997,1776954369826430,122,ok,,length
130,phase1-prefix-A,,,,0,system-prompt-A,512,true,651,224,0,0,0,0,0,,0,1165,7402995,1776954362635930,1776954365848348,1776954369871934,225,ok,,length
114,phase1-prefix-A,,,,0,system-prompt-A,512,true,233,390,0,0,0,0,0,,0,739,6586441,1776954361819079,1776954363684434,1776954369915031,391,ok,,length
52,phase1-prefix-A,,,,0,system-prompt-A,512,true,759,401,0,0,0,0,0,,0,1273,3259773,1776954358492916,1776954362631606,1776954369915035,402,ok,,length
229,phase1-cold,,,,0,,0,true,284,148,0,0,0,0,0,,0,265,12381876,1776954367615010,1776954367690275,1776954369929416,149,ok,,length
88,phase1-prefix-A,,,,0,system-prompt-A,512,true,292,233,0,0,0,0,0,,0,790,4882010,1776954360114480,1776954360172657,1776954369940640,234,ok,,length
97,phase1-prefix-A,,,,0,system-prompt-A,512,true,465,248,0,0,0,0,0,,0,984,5809681,1776954361043180,1776954361094696,1776954369945229,249,ok,,length
271,phase1-cold,,,,0,,0,true,369,32,0,0,0,0,0,,0,366,14152860,1776954369385337,1776954369483611,1776954370032622,33,ok,,length
202,phase1-cold,,,,0,,0,true,236,151,0,0,0,0,0,,0,257,11174022,1776954366407157,1776954367850141,1776954370134962,152,ok,,length
136,phase1-cold,,,,0,,0,true,192,243,0,0,0,0,0,,0,206,7693250,1776954362926382,1776954365938107,1776954370147063,244,ok,,length
174,phase1-prefix-A,,,,0,system-prompt-A,512,true,329,236,0,0,0,0,0,,0,834,9910539,1776954365143419,1776954366694625,1776954370174221,237,ok,,length
165,phase1-prefix-A,,,,0,system-prompt-A,512,true,390,242,0,0,0,0,0,,0,910,9446715,1776954364679657,1776954366615705,1776954370242005,243,ok,,length
133,phase1-prefix-A,,,,0,system-prompt-A,512,true,494,253,0,0,0,0,0,,0,1009,7580284,1776954362813142,1776954365938570,1776954370281796,254,ok,,length
58,phase1-prefix-A,,,,0,system-prompt-A,512,true,449,425,0,0,0,0,0,,0,952,3428173,1776954358661474,1776954362800922,1776954370312209,426,ok,,length
155,phase1-prefix-A,,,,0,system-prompt-A,512,true,610,251,0,0,0,0,0,,0,1125,8730342,1776954363962878,1776954366408077,1776954370337864,252,ok,,length
260,phase1-prefix-A,,,,0,system-prompt-A,512,true,461,72,0,0,0,0,0,,0,964,13748754,1776954368981870,1776954369045469,1776954370353810,73,ok,,length
251,phase1-prefix-A,,,,0,system-prompt-A,512,true,444,108,0,0,0,0,0,,0,966,13196465,1776954368429163,1776954368524993,1776954370366239,109,ok,,length
157,phase1-cold,,,,0,,0,true,285,257,0,0,0,0,0,,0,284,8816123,1776954364048820,1776954366408006,1776954370414378,258,ok,,length
75,phase1-prefix-A,,,,0,system-prompt-A,512,true,414,331,0,0,0,0,0,,0,909,4136386,1776954359369643,1776954359430123,1776954370440084,332,ok,,length
90,phase1-prefix-A,,,,0,system-prompt-A,512,true,591,268,0,0,0,0,0,,0,1098,4921620,1776954360154789,1776954365671881,1776954370440065,269,ok,,length
256,phase1-cold,,,,0,,0,true,263,118,0,0,0,0,0,,0,276,13455859,1776954368688824,1776954368738211,1776954370459955,119,ok,,length
147,phase1-prefix-A,,,,0,system-prompt-A,512,true,574,264,0,0,0,0,0,,0,1062,8376614,1776954363609807,1776954366133708,1776954370466142,265,ok,,length
